Model,Teacher,intermediate_loss_type,alpha,intermediate_strategy,kd_loss_type,mixup,repeated_aug,aug_p,#example,score,task,ratio,baseline_score,contextual,backtranslation,random
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,3,2,1
TinyBERT4,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.909395973,mrpc,0.991707713,81.5,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,mse,FALSE,1,0.3,3700,0.88852459,mrpc,0.991656908,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,4,0.3,3700,0.88852459,mrpc,0.991656908,81.5,0,1,0
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,FALSE,1,0.3,3700,0.888123924,mrpc,0.991209737,81.5,0,0,0
TinyBERT6,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.908777969,mrpc,0.991033772,81.5,0,0,0
TinyBERT4,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.904347826,mrpc,0.990892365,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.887417219,mrpc,0.990421003,81.5,2,1,3
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,TRUE,1,0.3,3700,0.887348354,mrpc,0.990344145,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.887043189,mrpc,0.990003559,81.5,3,1,2
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.886986301,mrpc,0.989940068,81.5,0,0,0
ELECTRA_SMALL,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.5,8500,0.638944921,cola,0.989814291,0,2,0,1
TinyBERT4,BERT_BASE,mse,0.1,emd,mse,TRUE,1,0.3,3700,0.886632826,mrpc,0.989545565,81.5,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,ce,FALSE,1,0.3,3700,0.886287625,mrpc,0.989160296,81.5,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,mse,TRUE,1,0.3,3700,0.886287625,mrpc,0.989160296,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,mse,FALSE,1,0.3,3700,0.885950413,mrpc,0.988783943,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,FALSE,1,0.3,3700,0.88590604,mrpc,0.98873442,81.5,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,mse,TRUE,1,0.3,3700,0.885813149,mrpc,0.988630747,81.5,0,0,0
BERT_MINI,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,2500,0.642599278,rte,0.988614274,54.1,2,0,1
BERT_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,2500,0.642599278,rte,0.988614274,54.1,2,0,1
TinyBERT4,BERT_BASE,mi,1,last,ce,FALSE,1,0.3,3700,0.885361552,mrpc,0.988126732,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,mse,FALSE,1,0.3,3700,0.884422111,mrpc,0.987078249,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,mse,TRUE,1,0.3,3700,0.884283247,mrpc,0.986923267,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,4,0.3,3700,0.88372093,mrpc,0.986295681,81.5,1,2,0
TinyBERT4,ELECTRA-large,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.904201681,mrpc,0.986043273,81.5,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,mse,FALSE,1,0.3,3700,0.883415435,mrpc,0.985954727,81.5,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,FALSE,1,0.3,3700,0.882736156,mrpc,0.985196603,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,ce,FALSE,1,0.3,3700,0.882459313,mrpc,0.984887626,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,1,skip,ce,TRUE,1,0.3,3700,0.902684564,mrpc,0.984388838,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0,skip,ce,TRUE,1,0.3,3700,0.902356902,mrpc,0.984031518,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0,last,ce,TRUE,1,0.3,3700,0.902027027,mrpc,0.983671785,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,4,0.3,3700,0.881300813,mrpc,0.983594657,81.5,1,2,0
TinyBERT4,ELECTRA-large,mi,0.5,last,ce,TRUE,1,0.3,3700,0.901502504,mrpc,0.983099786,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.1,skip,ce,FALSE,1,0.3,3700,0.900990099,mrpc,0.982541002,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,1,skip,ce,FALSE,1,0.3,3700,0.900332226,mrpc,0.981823583,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.5,skip,ce,TRUE,1,0.3,3700,0.900169205,mrpc,0.981645807,81.5,0,0,0
BERT_SMALL,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.5,3700,0.895726496,mrpc,0.981445989,81.5,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.878787879,mrpc,0.980790044,81.5,2,1,0
TinyBERT4,ELECTRA-large,ce,0.1,last,mse,FALSE,1,0.3,3700,0.899145299,mrpc,0.980529225,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.1,skip,ce,TRUE,1,0.3,3700,0.899145299,mrpc,0.980529225,81.5,0,0,0
BERT_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.877966102,mrpc,0.979872882,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0,last,mse,TRUE,1,0.3,3700,0.898163606,mrpc,0.979458676,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,1,skip,mse,FALSE,1,0.3,3700,0.897959184,mrpc,0.979235751,81.5,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,ce,TRUE,1,0.3,3700,0.877250409,mrpc,0.979074117,81.5,0,0,0
TinyBERT4,ELECTRA-large,mse,0.1,last,mse,TRUE,1,0.3,3700,0.897350993,mrpc,0.978572511,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0,skip,mse,TRUE,1,0.3,3700,0.897133221,mrpc,0.978335028,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,1,last,mse,TRUE,1,0.3,3700,0.897133221,mrpc,0.978335028,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.1,last,mse,TRUE,1,0.3,3700,0.897009967,mrpc,0.978200618,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.1,last,ce,TRUE,1,0.3,3700,0.89678511,mrpc,0.977955409,81.5,0,0,0
BERT_SMALL,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.875,mrpc,0.977653631,81.5,0,0,0
BERT_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.635379061,rte,0.977506248,54.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,TRUE,1,0.3,3700,0.875838926,mrpc,0.977498801,81.5,0,0,0
TinyBERT4,ELECTRA-large,mse,0.1,skip,mse,FALSE,1,0.3,3700,0.89632107,mrpc,0.977449368,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0,skip,ce,FALSE,1,0.3,3700,0.895622896,mrpc,0.976688,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.9,last,ce,TRUE,1,0.3,3700,0.89527027,mrpc,0.976303457,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,4,0.3,3700,0.874576271,mrpc,0.976089588,81.5,2,0,1
BERT_SMALL,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.890756303,mrpc,0.976000157,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,1,last,ce,TRUE,1,0.3,3700,0.894915254,mrpc,0.975916308,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.5,last,mse,TRUE,1,0.3,3700,0.894915254,mrpc,0.975916308,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,1,last,ce,FALSE,1,0.3,3700,0.894472362,mrpc,0.975433328,81.5,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,ce,FALSE,1,0.3,3700,0.873720137,mrpc,0.975134081,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.5,skip,ce,FALSE,1,0.3,3700,0.894039735,mrpc,0.974961543,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,4,0.3,3700,0.873333333,mrpc,0.974702381,81.5,3,2,1
BERT_MEDIUM,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.89376054,mrpc,0.974657077,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.9,last,ce,FALSE,1,0.3,3700,0.893542757,mrpc,0.974419582,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.5,last,ce,FALSE,1,0.3,3700,0.893542757,mrpc,0.974419582,81.5,0,0,0
BERT_MEDIUM,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.889279438,mrpc,0.974381958,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.9,last,mse,TRUE,1,0.3,3700,0.893267652,mrpc,0.974119577,81.5,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,mse,FALSE,1,0.3,3700,0.872665535,mrpc,0.97395707,81.5,0,0,0
TinyBERT4,ELECTRA-large,mse,0.1,skip,ce,FALSE,1,0.3,3700,0.892976589,mrpc,0.973802169,81.5,0,0,0
TinyBERT4,ELECTRA-large,ce,0.1,last,mse,TRUE,1,0.3,3700,0.892255892,mrpc,0.97301624,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.5,last,mse,FALSE,1,0.3,3700,0.891525424,mrpc,0.972219655,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.9,skip,mse,FALSE,1,0.3,3700,0.89148581,mrpc,0.972176456,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.5,skip,mse,FALSE,1,0.3,3700,0.891265597,mrpc,0.971936311,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.9,skip,mse,TRUE,1,0.3,3700,0.891089109,mrpc,0.971743848,81.5,0,0,0
ELECTRA_SMALL,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.5,8500,0.627193537,cola,0.971609767,0,2,0,1
BERT_MINI,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.870466321,mrpc,0.97150259,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0,skip,mse,FALSE,1,0.3,3700,0.890814558,mrpc,0.971444447,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.9,last,mse,FALSE,1,0.3,3700,0.890756303,mrpc,0.971380919,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.890756303,mrpc,0.971380919,81.5,0,0,0
BERT_SMALL,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.5,3700,0.886287625,mrpc,0.971103834,81.5,2,0,1
TinyBERT4,ELECTRA-large,mi,0.1,last,mse,FALSE,1,0.3,3700,0.89,mrpc,0.970556161,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.1,skip,mse,TRUE,1,0.3,3700,0.889643463,mrpc,0.970167353,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,1,last,mse,FALSE,1,0.3,3700,0.889279438,mrpc,0.969770379,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.1,last,ce,FALSE,1,0.3,3700,0.889273356,mrpc,0.969763747,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.1,skip,mse,FALSE,1,0.3,3700,0.888888889,mrpc,0.969344481,81.5,0,0,0
TinyBERT4,ELECTRA-large,cos,0.1,skip,mse,FALSE,1,0.3,3700,0.888888889,mrpc,0.969344481,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,1,skip,mse,TRUE,1,0.3,3700,0.887737478,mrpc,0.968088853,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,4,0.3,3700,0.867109635,mrpc,0.967756289,81.5,1,3,2
BERT_SMALL,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.886956522,mrpc,0.96723721,81.5,0,0,0
TinyBERT4,ELECTRA-large,mse,0.1,last,mse,FALSE,1,0.3,3700,0.886699507,mrpc,0.966956932,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0,last,mse,FALSE,1,0.3,3700,0.886666667,mrpc,0.96692112,81.5,0,0,0
TinyBERT4,ELECTRA-large,mse,0.1,skip,mse,TRUE,1,0.3,3700,0.886632826,mrpc,0.966884216,81.5,0,0,0
TinyBERT4,ELECTRA-large,cos,0.1,skip,mse,TRUE,1,0.3,3700,0.886561955,mrpc,0.96680693,81.5,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,8500,0.531408384,cola,0.966197062,0,2,0,1
TinyBERT4,ELECTRA-large,mi,0,last,ce,FALSE,1,0.3,3700,0.885950413,mrpc,0.966140036,81.5,0,0,0
TinyBERT4,ELECTRA-large,ce,0.1,skip,mse,FALSE,1,0.3,3700,0.885950413,mrpc,0.966140036,81.5,0,0,0
TinyBERT4,ELECTRA-large,pkd,0.1,skip,mse,TRUE,1,0.3,3700,0.885572139,mrpc,0.965727523,81.5,0,0,0
TinyBERT4,ELECTRA-large,mi,0.5,skip,mse,TRUE,1,0.3,3700,0.885245902,mrpc,0.965371758,81.5,0,0,0
TinyBERT4,ELECTRA-large,mse,0.1,skip,ce,TRUE,1,0.3,3700,0.884353741,mrpc,0.964398845,81.5,0,0,0
TinyBERT4,ELECTRA-large,pkd,0.1,last,mse,FALSE,1,0.3,3700,0.884176183,mrpc,0.964205216,81.5,0,0,0
TinyBERT4,ELECTRA-large,cos,0.1,last,mse,TRUE,1,0.3,3700,0.883561644,mrpc,0.963535053,81.5,0,0,0
TinyBERT6,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.5,2500,0.758122744,rte,0.963307172,54.1,2,0,1
TinyBERT4,ELECTRA-large,pkd,0.1,last,mse,TRUE,1,0.3,3700,0.883161512,mrpc,0.963098704,81.5,0,0,0
TinyBERT4,ELECTRA-large,ce,0.1,skip,ce,FALSE,1,0.3,3700,0.882758621,mrpc,0.962659347,81.5,0,0,0
TinyBERT4,ELECTRA-large,ce,0.1,skip,mse,TRUE,1,0.3,3700,0.882661996,mrpc,0.962553976,81.5,0,0,0
TinyBERT4,ELECTRA-large,mse,0.1,last,ce,FALSE,1,0.3,3700,0.881533101,mrpc,0.961322902,81.5,0,0,0
TinyBERT4,ELECTRA-large,cos,0.1,last,mse,FALSE,1,0.3,3700,0.881469115,mrpc,0.961253124,81.5,0,0,0
TinyBERT4,ELECTRA-large,ce,0.1,last,ce,FALSE,1,0.3,3700,0.881355932,mrpc,0.961129697,81.5,0,0,0
BERT_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,2500,0.624548736,rte,0.960844209,54.1,2,0,1
TinyBERT4,ELECTRA-large,pkd,0.1,last,ce,FALSE,1,0.3,3700,0.880672269,mrpc,0.960384154,81.5,0,0,0
TinyBERT4,ELECTRA-large,pkd,0.1,skip,mse,FALSE,1,0.3,3700,0.879736409,mrpc,0.959363587,81.5,0,0,0
TinyBERT4,ELECTRA-large,cos,0.1,skip,ce,FALSE,1,0.3,3700,0.879338843,mrpc,0.958930036,81.5,0,0,0
TinyBERT4,ELECTRA-large,cos,0.1,skip,ce,TRUE,1,0.3,3700,0.878378378,mrpc,0.957882637,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.857843137,mrpc,0.957414215,81.5,1,0,2
BERT_MINI,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.855670103,mrpc,0.956055981,81.5,0,0,0
TinyBERT4,ELECTRA-large,ce,0.1,skip,ce,TRUE,1,0.3,3700,0.876254181,mrpc,0.955566173,81.5,0,0,0
TinyBERT4,ELECTRA-large,cos,0.1,last,ce,FALSE,1,0.3,3700,0.876033058,mrpc,0.955325036,81.5,0,0,0
TinyBERT4,ELECTRA-large,ce,0.1,last,ce,TRUE,1,0.3,3700,0.875838926,mrpc,0.955113333,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.855392157,mrpc,0.954678747,81.5,1,2,3
TinyBERT4,ELECTRA-large,pkd,0.1,skip,ce,TRUE,1,0.3,3700,0.874791319,mrpc,0.953970904,81.5,0,0,0
TinyBERT4,ELECTRA-large,pkd,0.1,skip,ce,FALSE,1,0.3,3700,0.874576271,mrpc,0.953736391,81.5,0,0,0
TinyBERT4,ELECTRA-large,pkd,0.1,last,ce,TRUE,1,0.3,3700,0.872964169,mrpc,0.951978374,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,skip,ce,FALSE,1,0.3,3700,0.852941176,mrpc,0.951943277,81.5,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,emd,ce,FALSE,1,0.3,3700,0.852941176,mrpc,0.951943277,81.5,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,emd,ce,FALSE,1,0.3,3700,0.852941176,mrpc,0.951943277,81.5,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,FALSE,1,0.3,3700,0.852941176,mrpc,0.951943277,81.5,0,0,0
BERT_BASE,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.1,8500,0.614206453,cola,0.951490973,0,2,0,1
ELECTRA_SMALL,BERT_BASE,mi,0.5,skip,ce,FALSE,1,0.3,2500,0.61732852,rte,0.949736185,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.850490196,mrpc,0.949207808,81.5,1,0,0
TinyBERT4,BERT_BASE,mi,1,last,ce,FALSE,1,0.3,3700,0.850490196,mrpc,0.949207808,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,last,ce,FALSE,1,0.3,3700,0.850490196,mrpc,0.949207808,81.5,0,0,0
BERT_MINI,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.865619546,mrpc,0.948457855,81.5,0,0,0
TinyBERT4,ELECTRA-large,mse,0.1,last,ce,TRUE,1,0.3,3700,0.869269949,mrpc,0.947949781,81.5,0,0,0
ELECTRA_SMALL,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.1,8500,0.611508317,cola,0.947311186,0,2,0,1
BERT_MINI,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.848484848,mrpc,0.946969696,81.5,0,0,0
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.520593591,cola,0.946533802,0,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.848039216,mrpc,0.946472339,81.5,2,1,0
BERT_BASE,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.5,8500,0.610799165,cola,0.946212612,0,2,0,1
TinyBERT4,ELECTRA-large,cos,0.1,last,ce,TRUE,1,0.3,3700,0.867430442,mrpc,0.945943775,81.5,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,2500,0.613718412,rte,0.944182172,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,emd,mse,FALSE,1,0.3,3700,0.845588235,mrpc,0.943736869,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,FALSE,1,0.3,3700,0.845588235,mrpc,0.943736869,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,1,skip,mse,FALSE,1,0.3,3700,0.845588235,mrpc,0.943736869,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0,emd,mse,FALSE,1,0.3,3700,0.845588235,mrpc,0.943736869,81.5,0,0,0
ELECTRA_SMALL,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.1,8500,0.609160369,cola,0.943673889,0,2,0,1
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,8500,0.518867152,cola,0.943394822,0,2,0,1
BERT_TINY,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.845070423,mrpc,0.943158954,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.843137255,mrpc,0.941001401,81.5,1,2,3
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.843137255,mrpc,0.941001401,81.5,1,0,0
TinyBERT4,BERT_BASE,mi,0.5,last,ce,FALSE,1,0.3,3700,0.843137255,mrpc,0.941001401,81.5,0,0,0
BERT_MINI,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.610108303,rte,0.938628158,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.840686275,mrpc,0.938265932,81.5,2,1,3
TinyBERT4,BERT_BASE,mi,0,emd,ce,FALSE,1,0.3,3700,0.840686275,mrpc,0.938265932,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,ce,FALSE,1,0.3,3700,0.840686275,mrpc,0.938265932,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,ce,FALSE,1,0.3,3700,0.840686275,mrpc,0.938265932,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,emd,ce,FALSE,1,0.3,3700,0.840686275,mrpc,0.938265932,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,last,ce,FALSE,1,0.3,3700,0.840686275,mrpc,0.938265932,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,mse,FALSE,1,0.3,3700,0.840686275,mrpc,0.938265932,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,ce,FALSE,1,0.3,3700,0.840686275,mrpc,0.938265932,81.5,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,8500,0.515641201,cola,0.937529456,0,2,0,1
TinyBERT6,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.1,2500,0.736462094,rte,0.935784109,54.1,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.838235294,mrpc,0.935530462,81.5,0,1,0
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.606498195,rte,0.933074146,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.835784314,mrpc,0.932794993,81.5,2,3,1
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,FALSE,1,0.3,3700,0.835784314,mrpc,0.932794993,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,mse,FALSE,1,0.3,3700,0.835784314,mrpc,0.932794993,81.5,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,emd,mse,FALSE,1,0.3,3700,0.835784314,mrpc,0.932794993,81.5,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.5,8500,0.511552648,cola,0.930095724,0,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,4,0.3,3700,0.833333333,mrpc,0.930059523,81.5,1,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,FALSE,1,0.3,3700,0.833333333,mrpc,0.930059523,81.5,0,0,0
BERT_TINY,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.848673947,mrpc,0.929890591,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.830882353,mrpc,0.927324055,81.5,3,1,2
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,8500,0.509988841,cola,0.927252438,0,2,0,1
TinyBERT6,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.5,2500,0.729241877,rte,0.926609755,54.1,2,0,1
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,8500,0.507898434,cola,0.923451698,0,2,0,1
TinyBERT6,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.72563177,rte,0.922022579,54.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,ce,FALSE,1,0.3,3700,0.825980392,mrpc,0.921853116,81.5,0,0,0
BERT_BASE,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.619351773,cola,0.920284952,0,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,mse,FALSE,1,0.3,3700,0.823529412,mrpc,0.919117647,81.5,0,0,0
BERT_BASE,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.59301817,cola,0.918667384,0,0,0,0
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.504593153,cola,0.917442096,0,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.5,skip,ce,TRUE,1,0.3,2500,0.59566787,rte,0.916412108,54.1,0,0,0
BERT_TINY,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.820512821,mrpc,0.915750916,81.5,0,0,0
BERT_TINY,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.818452381,mrpc,0.914471934,81.5,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,8500,0.502075304,cola,0.912864189,0,2,0,1
TinyBERT6,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.1,2500,0.718411552,rte,0.912848224,54.1,2,0,1
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,8500,0.500212058,cola,0.909476469,0,2,0,1
ELECTRA_SMALL,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.58649418,cola,0.908560819,0,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,mse,FALSE,1,0.3,3700,0.81372549,mrpc,0.90817577,81.5,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.497129894,cola,0.903872535,0,2,0,1
TinyBERT6,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.761732852,rte,0.901458996,54.1,0,0,0
BERT_TINY,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.584837545,rte,0.899750069,54.1,0,0,0
BERT_BASE,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.1,2500,0.707581227,rte,0.899086693,54.1,2,0,1
ELECTRA_SMALL,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.596883159,cola,0.886899196,0,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,4,0.3,3700,0.794117647,mrpc,0.886292017,81.5,2,0,1
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.5,8500,0.487133846,cola,0.885697902,0,2,0,1
BERT_BASE,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.5,2500,0.696750903,rte,0.885325163,54.1,2,0,1
TinyBERT4,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.3,2500,0.696750903,rte,0.885325163,54.1,1,0,0
